type;ID_TF;ID_s;ID_p
sameAs;19290410-19290410;19290410;19290410
sameAs;Q16500-Q16500;Q16500;Q16500
sameAs;Q3034957-Q3034957;Q3034957;Q3034957
sameAs;Q1151-Q1151;Q1151;Q1151
sameAs;18780819-18780819;18780819;18780819
sameAs;15600101-15600101;15600101;15600101
sameAs;19460321-19460321;19460321;19460321
sameAs;19711213-19711213;19711213;19711213
sameAs;19610517-19610517;19610517;19610517
sameAs;Q16842552-Q16842552;Q16842552;Q16842552
sameAs;19711214-19711214;19711214;19711214
sameAs;Q44413-Q44413;Q44413;Q44413
sameAs;Q12827-Q12827;Q12827;Q12827
sameAs;Q44412-Q44412;Q44412;Q44412
sameAs;14630101-14630101;14630101;14630101
sameAs;19630129-19630129;19630129;19630129
sameAs;Q212914-Q212914;Q212914;Q212914
sameAs;Q44410-Q44410;Q44410;Q44410
sameAs;Q302954-Q302954;Q302954;Q302954
sameAs;19401101-19401101;19401101;19401101
sameAs;19300403-19300403;19300403;19300403
sameAs;Q19462-Q19462;Q19462;Q19462
sameAs;19940224-19940224;19940224;19940224
sameAs;19770422-19770422;19770422;19770422
sameAs;18020302-18020302;18020302;18020302
sameAs;Q33756-Q33756;Q33756;Q33756
sameAs;Q19467-Q19467;Q19467;Q19467
sameAs;Q19469-Q19469;Q19469;Q19469
sameAs;Q32420-Q32420;Q32420;Q32420
sameAs;17820704-17820704;17820704;17820704
sameAs;Q605044-Q605044;Q605044;Q605044
sameAs;Q367472-Q367472;Q367472;Q367472
sameAs;Q2492-Q2492;Q2492;Q2492
sameAs;19081103-19081103;19081103;19081103
sameAs;Q2494-Q2494;Q2494;Q2494
sameAs;19711224-19711224;19711224;19711224
sameAs;Q44407-Q44407;Q44407;Q44407
sameAs;15410706-15410706;15410706;15410706
sameAs;19750803-19750803;19750803;19750803
sameAs;Q12836-Q12836;Q12836;Q12836
sameAs;14011230-14011230;14011230;14011230
sameAs;Q302967-Q302967;Q302967;Q302967
sameAs;Q44400-Q44400;Q44400;Q44400
sameAs;Q11509-Q11509;Q11509;Q11509
sameAs;Q221882-Q221882;Q221882;Q221882
sameAs;18591018-18591018;18591018;18591018
sameAs;Q19470-Q19470;Q19470;Q19470
sameAs;Q677586-Q677586;Q677586;Q677586
sameAs;Q19473-Q19473;Q19473;Q19473
sameAs;19920603-19920603;19920603;19920603
sameAs;19561028-19561028;19561028;19561028
sameAs;18950606-18950606;18950606;18950606
sameAs;Q2496-Q2496;Q2496;Q2496
sameAs;Q33763-Q33763;Q33763;Q33763
sameAs;Q19477-Q19477;Q19477;Q19477
sameAs;Q33760-Q33760;Q33760;Q33760
sameAs;19630101-19630101;19630101;19630101
sameAs;19711231-19711231;19711231;19711231
sameAs;19360930-19360930;19360930;19360930
sameAs;Q12844-Q12844;Q12844;Q12844
sameAs;Q43107-Q43107;Q43107;Q43107
sameAs;Q36813-Q36813;Q36813;Q36813
sameAs;Q36815-Q36815;Q36815;Q36815
sameAs;Q11515-Q11515;Q11515;Q11515
sameAs;Q40079-Q40079;Q40079;Q40079
sameAs;18570101-18570101;18570101;18570101
sameAs;Q44433-Q44433;Q44433;Q44433
sameAs;Q302977-Q302977;Q302977;Q302977
sameAs;Q39091-Q39091;Q39091;Q39091
sameAs;19290504-19290504;19290504;19290504
sameAs;Q19481-Q19481;Q19481;Q19481
sameAs;18970204-18970204;18970204;18970204
sameAs;Q21797-Q21797;Q21797;Q21797
sameAs;19840831-19840831;19840831;19840831
sameAs;Q4384946-Q4384946;Q4384946;Q4384946
sameAs;19680404-19680404;19680404;19680404
sameAs;Q24829-Q24829;Q24829;Q24829
sameAs;Q33772-Q33772;Q33772;Q33772
sameAs;Q19487-Q19487;Q19487;Q19487
sameAs;08400119-08400119;08400119;08400119
sameAs;Q8248325-Q8248325;Q8248325;Q8248325
sameAs;-01620000--01620000;-01620000;-01620000
sameAs;Q44428-Q44428;Q44428;Q44428
sameAs;10370108-10370108;10370108;10370108
sameAs;19360929-19360929;19360929;19360929
sameAs;Q36804-Q36804;Q36804;Q36804
sameAs;Q40064-Q40064;Q40064;Q40064
sameAs;15280101-15280101;15280101;15280101
sameAs;Q1320554-Q1320554;Q1320554;Q1320554
sameAs;Q7495390-Q7495390;Q7495390;Q7495390
sameAs;19561004-19561004;19561004;19561004
sameAs;Q19495-Q19495;Q19495;Q19495
sameAs;19561007-19561007;19561007;19561007
sameAs;19270908-19270908;19270908;19270908
sameAs;Q18163-Q18163;Q18163;Q18163
sameAs;Q164782-Q164782;Q164782;Q164782
sameAs;19700520-19700520;19700520;19700520
sameAs;Q31129-Q31129;Q31129;Q31129
sameAs;17600616-17600616;17600616;17600616
sameAs;19770413-19770413;19770413;19770413
sameAs;Q79983-Q79983;Q79983;Q79983
sameAs;Q19497-Q19497;Q19497;Q19497
sameAs;Q19498-Q19498;Q19498;Q19498
sameAs;15370112-15370112;15370112;15370112
sameAs;Q12860-Q12860;Q12860;Q12860
sameAs;14540101-14540101;14540101;14540101
sameAs;10051116-10051116;10051116;10051116
sameAs;19180909-19180909;19180909;19180909
sameAs;19240220-19240220;19240220;19240220
sameAs;10850000-10850000;10850000;10850000
sameAs;Q1417183-Q1417183;Q1417183;Q1417183
sameAs;18570126-18570126;18570126;18570126
sameAs;19840819-19840819;19840819;19840819
sameAs;19001005-19001005;19001005;19001005
sameAs;11950101-11950101;11950101;11950101
sameAs;20160110-20160110;20160110;20160110
sameAs;19860422-19860422;19860422;19860422
sameAs;Q855809-Q855809;Q855809;Q855809
sameAs;19860426-19860426;19860426;19860426
sameAs;Q23517-Q23517;Q23517;Q23517
sameAs;18860613-18860613;18860613;18860613
sameAs;Q32464-Q32464;Q32464;Q32464
sameAs;Q3772-Q3772;Q3772;Q3772
sameAs;Q256531-Q256531;Q256531;Q256531
sameAs;19530705-19530705;19530705;19530705
sameAs;Q31152-Q31152;Q31152;Q31152
sameAs;Q12871-Q12871;Q12871;Q12871
sameAs;Q26262291-Q26262291;Q26262291;Q26262291
sameAs;18720307-18720307;18720307;18720307
sameAs;Q44449-Q44449;Q44449;Q44449
sameAs;19550331-19550331;19550331;19550331
sameAs;19690614-19690614;19690614;19690614
sameAs;Q36826-Q36826;Q36826;Q36826
sameAs;Q44446-Q44446;Q44446;Q44446
sameAs;19860419-19860419;19860419;19860419
sameAs;19690616-19690616;19690616;19690616
sameAs;Q15904-Q15904;Q15904;Q15904
sameAs;Q15909-Q15909;Q15909;Q15909
sameAs;10711022-10711022;10711022;10711022
sameAs;Q608988-Q608988;Q608988;Q608988
sameAs;Q40090-Q40090;Q40090;Q40090
sameAs;19220628-19220628;19220628;19220628
sameAs;Q44450-Q44450;Q44450;Q44450
sameAs;Q732002-Q732002;Q732002;Q732002
sameAs;19860414-19860414;19860414;19860414
sameAs;15980101-15980101;15980101;15980101
sameAs;Q6817-Q6817;Q6817;Q6817
sameAs;19700505-19700505;19700505;19700505
sameAs;Q32478-Q32478;Q32478;Q32478
sameAs;19471001-19471001;19471001;19471001
sameAs;Q1124-Q1124;Q1124;Q1124
sameAs;19550304-19550304;19550304;19550304
sameAs;Q32494-Q32494;Q32494;Q32494
sameAs;Q31161-Q31161;Q31161;Q31161
sameAs;Q12889-Q12889;Q12889;Q12889
sameAs;Q243235-Q243235;Q243235;Q243235
sameAs;Q22201-Q22201;Q22201;Q22201
sameAs;Q44483-Q44483;Q44483;Q44483
sameAs;12000000-12000000;12000000;12000000
sameAs;Q9096-Q9096;Q9096;Q9096
sameAs;20061210-20061210;20061210;20061210
sameAs;13611121-13611121;13611121;13611121
sameAs;20140528-20140528;20140528;20140528
sameAs;Q3794-Q3794;Q3794;Q3794
sameAs;18521120-18521120;18521120;18521120
sameAs;Q12890-Q12890;Q12890;Q12890
sameAs;18911006-18911006;18911006;18911006
sameAs;Q36841-Q36841;Q36841;Q36841
sameAs;18620917-18620917;18620917;18620917
sameAs;19550311-19550311;19550311;19550311
sameAs;19801221-19801221;19801221;19801221
sameAs;Q44469-Q44469;Q44469;Q44469
sameAs;Q19358934-Q19358934;Q19358934;Q19358934
sameAs;Q43135-Q43135;Q43135;Q43135
sameAs;19450101-19450101;19450101;19450101
sameAs;20120925-20120925;20120925;20120925
sameAs;Q23543-Q23543;Q23543;Q23543
sameAs;Q330148-Q330148;Q330148;Q330148
sameAs;20120929-20120929;20120929;20120929
sameAs;20061228-20061228;20061228;20061228
sameAs;20140519-20140519;20140519;20140519
sameAs;-05560000--05560000;-05560000;-05560000
sameAs;Q1149-Q1149;Q1149;Q1149
sameAs;16690307-16690307;16690307;16690307
sameAs;19140820-19140820;19140820;19140820
sameAs;Q31164-Q31164;Q31164;Q31164
sameAs;Q43969-Q43969;Q43969;Q43969
sameAs;Q5594-Q5594;Q5594;Q5594
sameAs;19330225-19330225;19330225;19330225
sameAs;19310610-19310610;19310610;19310610
sameAs;Q4261-Q4261;Q4261;Q4261
sameAs;18771024-18771024;18771024;18771024
sameAs;Q5591-Q5591;Q5591;Q5591
sameAs;19760227-19760227;19760227;19760227
sameAs;Q43961-Q43961;Q43961;Q43961
sameAs;19760223-19760223;19760223;19760223
sameAs;19691118-19691118;19691118;19691118
sameAs;19261115-19261115;19261115;19261115
sameAs;Q28328-Q28328;Q28328;Q28328
sameAs;19570818-19570818;19570818;19570818
sameAs;16720609-16720609;16720609;16720609
sameAs;19570811-19570811;19570811;19570811
sameAs;19531202-19531202;19531202;19531202
sameAs;Q4267-Q4267;Q4267;Q4267
sameAs;Q15024-Q15024;Q15024;Q15024
sameAs;Q8623-Q8623;Q8623;Q8623
sameAs;Q9965-Q9965;Q9965;Q9965
sameAs;Q43959-Q43959;Q43959;Q43959
sameAs;Q7301-Q7301;Q7301;Q7301
sameAs;Q15027-Q15027;Q15027;Q15027
sameAs;19950420-19950420;19950420;19950420
sameAs;Q4270-Q4270;Q4270;Q4270
sameAs;11860101-11860101;11860101;11860101
sameAs;Q43950-Q43950;Q43950;Q43950
sameAs;Q29676-Q29676;Q29676;Q29676
sameAs;Q844271-Q844271;Q844271;Q844271
sameAs;Q31984-Q31984;Q31984;Q31984
sameAs;Q8639-Q8639;Q8639;Q8639
sameAs;Q2919982-Q2919982;Q2919982;Q2919982
sameAs;Q31980-Q31980;Q31980;Q31980
sameAs;19810117-19810117;19810117;19810117
sameAs;Q17693-Q17693;Q17693;Q17693
sameAs;Q2457917-Q2457917;Q2457917;Q2457917
sameAs;Q9977-Q9977;Q9977;Q9977
sameAs;Q42656-Q42656;Q42656;Q42656
sameAs;Q43988-Q43988;Q43988;Q43988
sameAs;15971221-15971221;15971221;15971221
sameAs;Q4281-Q4281;Q4281;Q4281
sameAs;Q6525093-Q6525093;Q6525093;Q6525093
sameAs;Q28348-Q28348;Q28348;Q28348
sameAs;19600326-19600326;19600326;19600326
sameAs;15360722-15360722;15360722;15360722
sameAs;Q26101945-Q26101945;Q26101945;Q26101945
sameAs;Q31997-Q31997;Q31997;Q31997
sameAs;19760208-19760208;19760208;19760208
sameAs;Q16378-Q16378;Q16378;Q16378
sameAs;Q19403-Q19403;Q19403;Q19403
sameAs;Q7317-Q7317;Q7317;Q7317
sameAs;Q9972-Q9972;Q9972;Q9972
sameAs;Q8648-Q8648;Q8648;Q8648
sameAs;Q8030519-Q8030519;Q8030519;Q8030519
sameAs;Q669109-Q669109;Q669109;Q669109
sameAs;Q8653-Q8653;Q8653;Q8653
sameAs;Q7321-Q7321;Q7321;Q7321
sameAs;Q4293-Q4293;Q4293;Q4293
sameAs;Q43977-Q43977;Q43977;Q43977
sameAs;Q4291-Q4291;Q4291;Q4291
sameAs;Q29693-Q29693;Q29693;Q29693
sameAs;Q43974-Q43974;Q43974;Q43974
sameAs;07790523-07790523;07790523;07790523
sameAs;19650602-19650602;19650602;19650602
sameAs;16321024-16321024;16321024;16321024
sameAs;Q580953-Q580953;Q580953;Q580953
sameAs;Q43971-Q43971;Q43971;Q43971
sameAs;14691106-14691106;14691106;14691106
sameAs;Q16381-Q16381;Q16381;Q16381
sameAs;Q21720-Q21720;Q21720;Q21720
sameAs;19650607-19650607;19650607;19650607
sameAs;Q16389-Q16389;Q16389;Q16389
sameAs;Q9983-Q9983;Q9983;Q9983
sameAs;18100101-18100101;18100101;18100101
sameAs;Q40011-Q40011;Q40011;Q40011
sameAs;18240409-18240409;18240409;18240409
sameAs;-07580101--07580101;-07580101;-07580101
sameAs;19520511-19520511;19520511;19520511
sameAs;Q41342-Q41342;Q41342;Q41342
sameAs;18870826-18870826;18870826;18870826
sameAs;Q80955-Q80955;Q80955;Q80955
sameAs;02000101-02000101;02000101;02000101
sameAs;Q80958-Q80958;Q80958;Q80958
sameAs;Q5558-Q5558;Q5558;Q5558
sameAs;17740101-17740101;17740101;17740101
sameAs;Q16395-Q16395;Q16395;Q16395
sameAs;Q16397-Q16397;Q16397;Q16397
sameAs;19250412-19250412;19250412;19250412
sameAs;Q41337-Q41337;Q41337;Q41337
sameAs;19790905-19790905;19790905;19790905
sameAs;20150727-20150727;20150727;20150727
sameAs;18870812-18870812;18870812;18870812
sameAs;Q40002-Q40002;Q40002;Q40002
sameAs;Q43993-Q43993;Q43993;Q43993
sameAs;Q43992-Q43992;Q43992;Q43992
sameAs;-05700000--05700000;-05700000;-05700000
sameAs;18870819-18870819;18870819;18870819
sameAs;15360712-15360712;15360712;15360712
sameAs;19010807-19010807;19010807;19010807
sameAs;19500917-19500917;19500917;19500917
sameAs;Q33721-Q33721;Q33721;Q33721
sameAs;18471211-18471211;18471211;18471211
sameAs;Q15079-Q15079;Q15079;Q15079
sameAs;19500921-19500921;19500921;19500921
sameAs;-03850000--03850000;-03850000;-03850000
sameAs;17860820-17860820;17860820;17860820
sameAs;Q5571-Q5571;Q5571;Q5571
sameAs;Q918209-Q918209;Q918209;Q918209
sameAs;Q822021-Q822021;Q822021;Q822021
sameAs;Q657156-Q657156;Q657156;Q657156
sameAs;Q40032-Q40032;Q40032;Q40032
sameAs;19930803-19930803;19930803;19930803
sameAs;Q15291055-Q15291055;Q15291055;Q15291055
sameAs;13780816-13780816;13780816;13780816
sameAs;18220821-18220821;18220821;18220821
sameAs;19401122-19401122;19401122;19401122
sameAs;19890308-19890308;19890308;19890308
sameAs;18220825-18220825;18220825;18220825
sameAs;Q41371-Q41371;Q41371;Q41371
sameAs;18710927-18710927;18710927;18710927
sameAs;18750101-18750101;18750101;18750101
sameAs;Q32404-Q32404;Q32404;Q32404
sameAs;Q848642-Q848642;Q848642;Q848642
sameAs;19930807-19930807;19930807;19930807
sameAs;00810913-00810913;00810913;00810913
sameAs;Q4245-Q4245;Q4245;Q4245
sameAs;19401127-19401127;19401127;19401127
sameAs;Q19444-Q19444;Q19444;Q19444
sameAs;Q5586-Q5586;Q5586;Q5586
sameAs;19010820-19010820;19010820;19010820
sameAs;Q5582-Q5582;Q5582;Q5582
sameAs;Q19449-Q19449;Q19449;Q19449
sameAs;Q5580-Q5580;Q5580;Q5580
sameAs;Q27078-Q27078;Q27078;Q27078
sameAs;19540113-19540113;19540113;19540113
sameAs;Q12819-Q12819;Q12819;Q12819
sameAs;19110116-19110116;19110116;19110116
sameAs;Q20430-Q20430;Q20430;Q20430
sameAs;19520522-19520522;19520522;19520522
sameAs;19481218-19481218;19481218;19481218
sameAs;Q19451-Q19451;Q19451;Q19451
sameAs;18220815-18220815;18220815;18220815
sameAs;19831014-19831014;19831014;19831014
sameAs;20051024-20051024;20051024;20051024
sameAs;Q33748-Q33748;Q33748;Q33748
sameAs;19831013-19831013;19831013;19831013
sameAs;18750110-18750110;18750110;18750110
sameAs;Q32416-Q32416;Q32416;Q32416
sameAs;19481217-19481217;19481217;19481217
sameAs;Q21767-Q21767;Q21767;Q21767
sameAs;02160000-02160000;02160000;02160000
sameAs;Q19453-Q19453;Q19453;Q19453
sameAs;Q5587-Q5587;Q5587;Q5587
sameAs;Q39987-Q39987;Q39987;Q39987
sameAs;Q39988-Q39988;Q39988;Q39988
sameAs;-03200000--03200000;-03200000;-03200000
sameAs;Q7374-Q7374;Q7374;Q7374
sameAs;19340427-19340427;19340427;19340427
sameAs;17860720-17860720;17860720;17860720
sameAs;Q3590614-Q3590614;Q3590614;Q3590614
sameAs;19890322-19890322;19890322;19890322
sameAs;19800726-19800726;19800726;19800726
sameAs;19800724-19800724;19800724;19800724
sameAs;Q134895-Q134895;Q134895;Q134895
sameAs;Q24012-Q24012;Q24012;Q24012
sameAs;Q26668-Q26668;Q26668;Q26668
sameAs;19131015-19131015;19131015;19131015
sameAs;19900208-19900208;19900208;19900208
sameAs;20100409-20100409;20100409;20100409
sameAs;12260101-12260101;12260101;12260101
sameAs;Q24007-Q24007;Q24007;Q24007
sameAs;Q3590615-Q3590615;Q3590615;Q3590615
sameAs;Q166496-Q166496;Q166496;Q166496
sameAs;Q14696-Q14696;Q14696;Q14696
sameAs;19900206-19900206;19900206;19900206
sameAs;Q14694-Q14694;Q14694;Q14694
sameAs;19010712-19010712;19010712;19010712
sameAs;19870719-19870719;19870719;19870719
sameAs;Q39976-Q39976;Q39976;Q39976
sameAs;Q260663-Q260663;Q260663;Q260663
sameAs;Q39978-Q39978;Q39978;Q39978
sameAs;Q39977-Q39977;Q39977;Q39977
sameAs;19030312-19030312;19030312;19030312
sameAs;Q39979-Q39979;Q39979;Q39979
sameAs;Q1385992-Q1385992;Q1385992;Q1385992
sameAs;Q7382-Q7382;Q7382;Q7382
sameAs;18740814-18740814;18740814;18740814
sameAs;19890310-19890310;19890310;19890310
sameAs;19751213-19751213;19751213;19751213
sameAs;Q24015-Q24015;Q24015;Q24015
sameAs;16640905-16640905;16640905;16640905
sameAs;20070906-20070906;20070906;20070906
sameAs;17770814-17770814;17770814;17770814
sameAs;19870726-19870726;19870726;19870726
sameAs;Q39983-Q39983;Q39983;Q39983
sameAs;-06100101--06100101;-06100101;-06100101
sameAs;09100000-09100000;09100000;09100000
sameAs;Q180798-Q180798;Q180798;Q180798
sameAs;19270126-19270126;19270126;19270126
sameAs;Q13374-Q13374;Q13374;Q13374
sameAs;19900214-19900214;19900214;19900214
sameAs;17511117-17511117;17511117;17511117
sameAs;Q7398-Q7398;Q7398;Q7398
sameAs;Q2387559-Q2387559;Q2387559;Q2387559
sameAs;Q7396-Q7396;Q7396;Q7396
sameAs;19820311-19820311;19820311;19820311
sameAs;18830703-18830703;18830703;18830703
sameAs;Q7394-Q7394;Q7394;Q7394
sameAs;19820310-19820310;19820310;19820310
sameAs;Q7392-Q7392;Q7392;Q7392
sameAs;19611022-19611022;19611022;19611022
sameAs;19820314-19820314;19820314;19820314
sameAs;Q377621-Q377621;Q377621;Q377621
sameAs;Q13382-Q13382;Q13382;Q13382
sameAs;Q38680-Q38680;Q38680;Q38680
sameAs;Q36020-Q36020;Q36020;Q36020
sameAs;Q7639686-Q7639686;Q7639686;Q7639686
sameAs;18830707-18830707;18830707;18830707
sameAs;06890101-06890101;06890101;06890101
sameAs;Q13387-Q13387;Q13387;Q13387
sameAs;Q37355-Q37355;Q37355;Q37355
sameAs;Q12054-Q12054;Q12054;Q12054
sameAs;Q1262908-Q1262908;Q1262908;Q1262908
sameAs;19270101-19270101;19270101;19270101
sameAs;18401227-18401227;18401227;18401227
sameAs;19291020-19291020;19291020;19291020
sameAs;19790804-19790804;19790804;19790804
sameAs;19710710-19710710;19710710;19710710
sameAs;Q24040-Q24040;Q24040;Q24040
sameAs;18701225-18701225;18701225;18701225
sameAs;Q24042-Q24042;Q24042;Q24042
sameAs;09630315-09630315;09630315;09630315
sameAs;17601031-17601031;17601031;17601031
sameAs;-06500101--06500101;-06500101;-06500101
sameAs;Q24043-Q24043;Q24043;Q24043
sameAs;Q29732-Q29732;Q29732;Q29732
sameAs;11220224-11220224;11220224;11220224
sameAs;17821205-17821205;17821205;17821205
sameAs;Q24039-Q24039;Q24039;Q24039
sameAs;Q25369-Q25369;Q25369;Q25369
sameAs;Q13390-Q13390;Q13390;Q13390
sameAs;Q9100-Q9100;Q9100;Q9100
sameAs;20090517-20090517;20090517;20090517
sameAs;18990723-18990723;18990723;18990723
sameAs;19270109-19270109;19270109;19270109
sameAs;Q6003-Q6003;Q6003;Q6003
sameAs;14250529-14250529;14250529;14250529
sameAs;18230203-18230203;18230203;18230203
sameAs;19980327-19980327;19980327;19980327
sameAs;16941128-16941128;16941128;16941128
sameAs;19470601-19470601;19470601;19470601
sameAs;Q16426-Q16426;Q16426;Q16426
sameAs;Q16427-Q16427;Q16427;Q16427
sameAs;19080624-19080624;19080624;19080624
sameAs;19670221-19670221;19670221;19670221
sameAs;19351121-19351121;19351121;19351121
sameAs;Q29735-Q29735;Q29735;Q29735
sameAs;19730323-19730323;19730323;19730323
sameAs;Q37370-Q37370;Q37370;Q37370
sameAs;19730326-19730326;19730326;19730326
sameAs;19291014-19291014;19291014;19291014
sameAs;Q16433-Q16433;Q16433;Q16433
sameAs;19730321-19730321;19730321;19730321
sameAs;19291015-19291015;19291015;19291015
sameAs;Q7339-Q7339;Q7339;Q7339
sameAs;Q9994-Q9994;Q9994;Q9994
sameAs;19490211-19490211;19490211;19490211
sameAs;Q7337-Q7337;Q7337;Q7337
sameAs;Q7336-Q7336;Q7336;Q7336
sameAs;Q7346-Q7346;Q7346;Q7346
sameAs;Q198034-Q198034;Q198034;Q198034
sameAs;19620809-19620809;19620809;19620809
sameAs;18071126-18071126;18071126;18071126
sameAs;15550101-15550101;15550101;15550101
sameAs;14660000-14660000;14660000;14660000
sameAs;18540310-18540310;18540310;18540310
sameAs;19180101-19180101;19180101;19180101
sameAs;19531116-19531116;19531116;19531116
sameAs;Q12082-Q12082;Q12082;Q12082
sameAs;Q270051-Q270051;Q270051;Q270051
sameAs;Q12089-Q12089;Q12089;Q12089
sameAs;19570727-19570727;19570727;19570727
sameAs;Q6017-Q6017;Q6017;Q6017
sameAs;Q12087-Q12087;Q12087;Q12087
sameAs;Q7357-Q7357;Q7357;Q7357
sameAs;Q41406-Q41406;Q41406;Q41406
sameAs;Q8687-Q8687;Q8687;Q8687
sameAs;Q433529-Q433529;Q433529;Q433529
sameAs;19470626-19470626;19470626;19470626
sameAs;Q8682-Q8682;Q8682;Q8682
sameAs;Q16449-Q16449;Q16449;Q16449
sameAs;Q24070-Q24070;Q24070;Q24070
sameAs;Q42731-Q42731;Q42731;Q42731
sameAs;Q24074-Q24074;Q24074;Q24074
sameAs;18520718-18520718;18520718;18520718
sameAs;Q24077-Q24077;Q24077;Q24077
sameAs;19410923-19410923;19410923;19410923
sameAs;19701028-19701028;19701028;19701028
sameAs;19410928-19410928;19410928;19410928
sameAs;17731215-17731215;17731215;17731215
sameAs;19470620-19470620;19470620;19470620
sameAs;Q16455-Q16455;Q16455;Q16455
sameAs;19160522-19160522;19160522;19160522
sameAs;17990925-17990925;17990925;17990925
sameAs;19490208-19490208;19490208;19490208
sameAs;Q24086-Q24086;Q24086;Q24086
sameAs;Q24085-Q24085;Q24085;Q24085
sameAs;16841001-16841001;16841001;16841001
sameAs;Q29776-Q29776;Q29776;Q29776
sameAs;19180123-19180123;19180123;19180123
sameAs;14500000-14500000;14500000;14500000
sameAs;19880103-19880103;19880103;19880103
sameAs;11700101-11700101;11700101;11700101
sameAs;Q21518925-Q21518925;Q21518925;Q21518925
sameAs;Q15935-Q15935;Q15935;Q15935
sameAs;19810928-19810928;19810928;19810928
sameAs;19410104-19410104;19410104;19410104
sameAs;19910413-19910413;19910413;19910413
sameAs;18440101-18440101;18440101;18440101
sameAs;Q43166-Q43166;Q43166;Q43166
sameAs;19651102-19651102;19651102;19651102
sameAs;18731005-18731005;18731005;18731005
sameAs;Q23554-Q23554;Q23554;Q23554
sameAs;Q43174-Q43174;Q43174;Q43174
sameAs;19590303-19590303;19590303;19590303
sameAs;Q24889-Q24889;Q24889;Q24889
sameAs;Q27913-Q27913;Q27913;Q27913
sameAs;19830531-19830531;19830531;19830531
sameAs;Q483856-Q483856;Q483856;Q483856
sameAs;19701009-19701009;19701009;19701009
sameAs;Q11583-Q11583;Q11583;Q11583
sameAs;19880112-19880112;19880112;19880112
sameAs;Q31178-Q31178;Q31178;Q31178
sameAs;18840125-18840125;18840125;18840125
sameAs;19810923-19810923;19810923;19810923
sameAs;Q11586-Q11586;Q11586;Q11586
sameAs;20130218-20130218;20130218;20130218
sameAs;19311015-19311015;19311015;19311015
sameAs;Q31191-Q31191;Q31191;Q31191
sameAs;Q513237-Q513237;Q513237;Q513237
sameAs;19880129-19880129;19880129;19880129
sameAs;Q15944-Q15944;Q15944;Q15944
sameAs;17420513-17420513;17420513;17420513
sameAs;19280323-19280323;19280323;19280323
sameAs;19651117-19651117;19651117;19651117
sameAs;19350621-19350621;19350621;19350621
sameAs;19651119-19651119;19651119;19651119
sameAs;15320600-15320600;15320600;15320600
sameAs;20110625-20110625;20110625;20110625
sameAs;Q15948-Q15948;Q15948;Q15948
sameAs;19221114-19221114;19221114;19221114
sameAs;Q48843-Q48843;Q48843;Q48843
sameAs;19780620-19780620;19780620;19780620
sameAs;00760124-00760124;00760124;00760124
sameAs;-12890101--12890101;-12890101;-12890101
sameAs;Q2538-Q2538;Q2538;Q2538
sameAs;Q9162-Q9162;Q9162;Q9162
sameAs;Q7212474-Q7212474;Q7212474;Q7212474
sameAs;19810913-19810913;19810913;19810913
sameAs;Q3867-Q3867;Q3867;Q3867
sameAs;Q483868-Q483868;Q483868;Q483868
sameAs;Q31189-Q31189;Q31189;Q31189
sameAs;Q128148-Q128148;Q128148;Q128148
sameAs;18770603-18770603;18770603;18770603
sameAs;19880121-19880121;19880121;19880121
sameAs;Q15953-Q15953;Q15953;Q15953
sameAs;19651121-19651121;19651121;19651121
sameAs;19720107-19720107;19720107;19720107
sameAs;Q3737210-Q3737210;Q3737210;Q3737210
sameAs;19651127-19651127;19651127;19651127
sameAs;19690724-19690724;19690724;19690724
sameAs;Q48879-Q48879;Q48879;Q48879
sameAs;19690727-19690727;19690727;19690727
sameAs;Q267245-Q267245;Q267245;Q267245
sameAs;14850101-14850101;14850101;14850101
sameAs;10200000-10200000;10200000;10200000
sameAs;11820101-11820101;11820101;11820101
sameAs;Q155730-Q155730;Q155730;Q155730
sameAs;07610101-07610101;07610101;07610101
sameAs;Q10270-Q10270;Q10270;Q10270
sameAs;19571206-19571206;19571206;19571206
sameAs;17000101-17000101;17000101;17000101
sameAs;Q2628155-Q2628155;Q2628155;Q2628155
sameAs;19640418-19640418;19640418;19640418
sameAs;Q6502281-Q6502281;Q6502281;Q6502281
sameAs;Q13304-Q13304;Q13304;Q13304
sameAs;Q216523-Q216523;Q216523;Q216523
sameAs;18630223-18630223;18630223;18630223
sameAs;19640419-19640419;19640419;19640419
sameAs;19850111-19850111;19850111;19850111
sameAs;16430101-16430101;16430101;16430101
sameAs;Q1228-Q1228;Q1228;Q1228
sameAs;Q1224-Q1224;Q1224;Q1224
sameAs;18211116-18211116;18211116;18211116
sameAs;19431001-19431001;19431001;19431001
sameAs;19780609-19780609;19780609;19780609
sameAs;19640412-19640412;19640412;19640412
sameAs;Q9119-Q9119;Q9119;Q9119
sameAs;Q15975-Q15975;Q15975;Q15975
sameAs;Q40930-Q40930;Q40930;Q40930
sameAs;20151126-20151126;20151126;20151126
sameAs;19871206-19871206;19871206;19871206
sameAs;Q40933-Q40933;Q40933;Q40933
sameAs;19720124-19720124;19720124;19720124
sameAs;19970916-19970916;19970916;19970916
sameAs;Q292231-Q292231;Q292231;Q292231
sameAs;19110927-19110927;19110927;19110927
sameAs;Q26625-Q26625;Q26625;Q26625
sameAs;19871208-19871208;19871208;19871208
sameAs;Q9112-Q9112;Q9112;Q9112
sameAs;15050608-15050608;15050608;15050608
sameAs;Q15983-Q15983;Q15983;Q15983
sameAs;Q72521-Q72521;Q72521;Q72521
sameAs;15400522-15400522;15400522;15400522
