type;ID_TF;ID_s;ID_p
sameAs;19620704-19620704;19620704;19620704
sameAs;20080204-20080204;20080204;20080204
sameAs;Q57459-Q57459;Q57459;Q57459
sameAs;Q57458-Q57458;Q57458;Q57458
sameAs;18960818-18960818;18960818;18960818
sameAs;16480520-16480520;16480520;16480520
sameAs;18960819-18960819;18960819;18960819
sameAs;Q57456-Q57456;Q57456;Q57456
sameAs;18850410-18850410;18850410;18850410
sameAs;Q57497-Q57497;Q57497;Q57497
sameAs;Q57493-Q57493;Q57493;Q57493
sameAs;Q57492-Q57492;Q57492;Q57492
sameAs;18850418-18850418;18850418;18850418
sameAs;18850416-18850416;18850416;18850416
sameAs;18850415-18850415;18850415;18850415
sameAs;18850413-18850413;18850413;18850413
sameAs;Q221150-Q221150;Q221150;Q221150
sameAs;17250806-17250806;17250806;17250806
sameAs;Q69483-Q69483;Q69483;Q69483
sameAs;Q94438-Q94438;Q94438;Q94438
sameAs;Q57488-Q57488;Q57488;Q57488
sameAs;Q57487-Q57487;Q57487;Q57487
sameAs;18620307-18620307;18620307;18620307
sameAs;Q70465-Q70465;Q70465;Q70465
sameAs;Q57484-Q57484;Q57484;Q57484
sameAs;Q620499-Q620499;Q620499;Q620499
sameAs;20151010-20151010;20151010;20151010
sameAs;18850426-18850426;18850426;18850426
sameAs;20151019-20151019;20151019;20151019
sameAs;Q82445-Q82445;Q82445;Q82445
sameAs;18850422-18850422;18850422;18850422
sameAs;Q70471-Q70471;Q70471;Q70471
sameAs;Q94421-Q94421;Q94421;Q94421
sameAs;Q162382-Q162382;Q162382;Q162382
sameAs;20151020-20151020;20151020;20151020
sameAs;18150212-18150212;18150212;18150212
sameAs;Q162389-Q162389;Q162389;Q162389
sameAs;17211216-17211216;17211216;17211216
sameAs;Q82433-Q82433;Q82433;Q82433
sameAs;Q69465-Q69465;Q69465;Q69465
sameAs;17610501-17610501;17610501;17610501
sameAs;Q70449-Q70449;Q70449;Q70449
sameAs;Q70445-Q70445;Q70445;Q70445
sameAs;00750000-00750000;00750000;00750000
sameAs;Q82420-Q82420;Q82420;Q82420
sameAs;Q730809-Q730809;Q730809;Q730809
sameAs;Q6688982-Q6688982;Q6688982;Q6688982
sameAs;Q1633430-Q1633430;Q1633430;Q1633430
sameAs;16600707-16600707;16600707;16600707
sameAs;16081209-16081209;16081209;16081209
sameAs;Q69473-Q69473;Q69473;Q69473
sameAs;18921203-18921203;18921203;18921203
sameAs;Q94404-Q94404;Q94404;Q94404
sameAs;15830410-15830410;15830410;15830410
sameAs;Q57499-Q57499;Q57499;Q57499
sameAs;Q70455-Q70455;Q70455;Q70455
sameAs;18490731-18490731;18490731;18490731
sameAs;Q70453-Q70453;Q70453;Q70453
sameAs;18340219-18340219;18340219;18340219
sameAs;17990420-17990420;17990420;17990420
sameAs;10170918-10170918;10170918;10170918
sameAs;Q80513-Q80513;Q80513;Q80513
sameAs;18820118-18820118;18820118;18820118
sameAs;18820119-18820119;18820119;18820119
sameAs;18820113-18820113;18820113;18820113
sameAs;18820110-18820110;18820110;18820110
sameAs;18340216-18340216;18340216;18340216
sameAs;17040503-17040503;17040503;17040503
sameAs;Q216032-Q216032;Q216032;Q216032
sameAs;12060101-12060101;12060101;12060101
sameAs;18340206-18340206;18340206;18340206
sameAs;14000101-14000101;14000101;14000101
sameAs;Q43558-Q43558;Q43558;Q43558
sameAs;Q80500-Q80500;Q80500;Q80500
sameAs;Q80501-Q80501;Q80501;Q80501
sameAs;Q80503-Q80503;Q80503;Q80503
sameAs;Q67547-Q67547;Q67547;Q67547
sameAs;Q80504-Q80504;Q80504;Q80504
sameAs;Q2028843-Q2028843;Q2028843;Q2028843
sameAs;18820121-18820121;18820121;18820121
sameAs;Q206692-Q206692;Q206692;Q206692
sameAs;18100525-18100525;18100525;18100525
sameAs;18051031-18051031;18051031;18051031
sameAs;15400901-15400901;15400901;15400901
sameAs;Q157194-Q157194;Q157194;Q157194
sameAs;16930921-16930921;16930921;16930921
sameAs;Q157191-Q157191;Q157191;Q157191
sameAs;18100528-18100528;18100528;18100528
sameAs;Q3063059-Q3063059;Q3063059;Q3063059
sameAs;18100527-18100527;18100527;18100527
sameAs;Q67529-Q67529;Q67529;Q67529
sameAs;17750724-17750724;17750724;17750724
sameAs;Q963242-Q963242;Q963242;Q963242
sameAs;Q67520-Q67520;Q67520;Q67520
sameAs;18051022-18051022;18051022;18051022
sameAs;Q67524-Q67524;Q67524;Q67524
sameAs;18051029-18051029;18051029;18051029
sameAs;18820107-18820107;18820107;18820107
sameAs;18820102-18820102;18820102;18820102
sameAs;18820105-18820105;18820105;18820105
sameAs;18820104-18820104;18820104;18820104
sameAs;19941105-19941105;19941105;19941105
sameAs;18820101-18820101;18820101;18820101
sameAs;Q3063069-Q3063069;Q3063069;Q3063069
sameAs;Q1446108-Q1446108;Q1446108;Q1446108
sameAs;18100503-18100503;18100503;18100503
sameAs;19461211-19461211;19461211;19461211
sameAs;Q92538-Q92538;Q92538;Q92538
sameAs;Q169165-Q169165;Q169165;Q169165
sameAs;19461214-19461214;19461214;19461214
sameAs;Q170157-Q170157;Q170157;Q170157
sameAs;Q67575-Q67575;Q67575;Q67575
sameAs;19390328-19390328;19390328;19390328
sameAs;Q67578-Q67578;Q67578;Q67578
sameAs;19390320-19390320;19390320;19390320
sameAs;Q80559-Q80559;Q80559;Q80559
sameAs;Q67583-Q67583;Q67583;Q67583
sameAs;19400211-19400211;19400211;19400211
sameAs;19400210-19400210;19400210;19400210
sameAs;17231208-17231208;17231208;17231208
sameAs;16460401-16460401;16460401;16460401
sameAs;Q92531-Q92531;Q92531;Q92531
sameAs;19400213-19400213;19400213;19400213
sameAs;18100509-18100509;18100509;18100509
sameAs;Q92537-Q92537;Q92537;Q92537
sameAs;19400219-19400219;19400219;19400219
sameAs;18100506-18100506;18100506;18100506
sameAs;17040530-17040530;17040530;17040530
sameAs;18100510-18100510;18100510;18100510
sameAs;19461202-19461202;19461202;19461202
sameAs;Q292618-Q292618;Q292618;Q292618
sameAs;17231218-17231218;17231218;17231218
sameAs;Q67587-Q67587;Q67587;Q67587
sameAs;13590101-13590101;13590101;13590101
sameAs;Q67589-Q67589;Q67589;Q67589
sameAs;19390330-19390330;19390330;19390330
sameAs;19400223-19400223;19400223;19400223
sameAs;17760106-17760106;17760106;17760106
sameAs;17231219-17231219;17231219;17231219
sameAs;19461205-19461205;19461205;19461205
sameAs;19400226-19400226;19400226;19400226
sameAs;19461207-19461207;19461207;19461207
sameAs;19400225-19400225;19400225;19400225
sameAs;17760101-17760101;17760101;17760101
sameAs;19400229-19400229;19400229;19400229
sameAs;Q92524-Q92524;Q92524;Q92524
sameAs;17280225-17280225;17280225;17280225
sameAs;Q92519-Q92519;Q92519;Q92519
sameAs;19461231-19461231;19461231;19461231
sameAs;Q92518-Q92518;Q92518;Q92518
sameAs;Q723542-Q723542;Q723542;Q723542
sameAs;Q67559-Q67559;Q67559;Q67559
sameAs;Q67561-Q67561;Q67561;Q67561
sameAs;Q92510-Q92510;Q92510;Q92510
sameAs;Q723548-Q723548;Q723548;Q723548
sameAs;Q92514-Q92514;Q92514;Q92514
sameAs;Q7381780-Q7381780;Q7381780;Q7381780
sameAs;Q92508-Q92508;Q92508;Q92508
sameAs;Q92506-Q92506;Q92506;Q92506
sameAs;Q92505-Q92505;Q92505;Q92505
sameAs;Q1387238-Q1387238;Q1387238;Q1387238
sameAs;Q1389899-Q1389899;Q1389899;Q1389899
sameAs;19461225-19461225;19461225;19461225
sameAs;19461226-19461226;19461226;19461226
sameAs;Q67563-Q67563;Q67563;Q67563
sameAs;Q67567-Q67567;Q67567;Q67567
sameAs;Q16728473-Q16728473;Q16728473;Q16728473
sameAs;Q67573-Q67573;Q67573;Q67573
sameAs;19400201-19400201;19400201;19400201
sameAs;Q92500-Q92500;Q92500;Q92500
sameAs;19461229-19461229;19461229;19461229
sameAs;19400203-19400203;19400203;19400203
sameAs;19400202-19400202;19400202;19400202
sameAs;18340222-18340222;18340222;18340222
sameAs;19400209-19400209;19400209;19400209
sameAs;19400208-19400208;19400208;19400208
sameAs;18340226-18340226;18340226;18340226
sameAs;18450705-18450705;18450705;18450705
sameAs;Q121185-Q121185;Q121185;Q121185
sameAs;Q18526-Q18526;Q18526;Q18526
sameAs;Q1581559-Q1581559;Q1581559;Q1581559
sameAs;Q18527-Q18527;Q18527;Q18527
sameAs;18930611-18930611;18930611;18930611
sameAs;18930612-18930612;18930612;18930612
sameAs;16230101-16230101;16230101;16230101
sameAs;Q159798-Q159798;Q159798;Q159798
sameAs;18761226-18761226;18761226;18761226
sameAs;18930616-18930616;18930616;18930616
sameAs;Q170117-Q170117;Q170117;Q170117
sameAs;Q21157946-Q21157946;Q21157946;Q21157946
sameAs;Q133168-Q133168;Q133168;Q133168
sameAs;19750411-19750411;19750411;19750411
sameAs;19750413-19750413;19750413;19750413
sameAs;15160730-15160730;15160730;15160730
sameAs;Q121186-Q121186;Q121186;Q121186
sameAs;Q121188-Q121188;Q121188;Q121188
sameAs;Q170125-Q170125;Q170125;Q170125
sameAs;19750408-19750408;19750408;19750408
sameAs;18761214-18761214;18761214;18761214
sameAs;19750401-19750401;19750401;19750401
sameAs;19750402-19750402;19750402;19750402
sameAs;19750404-19750404;19750404;19750404
sameAs;Q121197-Q121197;Q121197;Q121197
sameAs;Q121199-Q121199;Q121199;Q121199
sameAs;Q6463-Q6463;Q6463;Q6463
sameAs;18930630-18930630;18930630;18930630
sameAs;18450723-18450723;18450723;18450723
sameAs;Q145132-Q145132;Q145132;Q145132
sameAs;19390307-19390307;19390307;19390307
sameAs;19390309-19390309;19390309;19390309
sameAs;19390303-19390303;19390303;19390303
sameAs;19390306-19390306;19390306;19390306
sameAs;Q170134-Q170134;Q170134;Q170134
sameAs;Q159778-Q159778;Q159778;Q159778
sameAs;Q31519-Q31519;Q31519;Q31519
sameAs;18450720-18450720;18450720;18450720
sameAs;19750430-19750430;19750430;19750430
sameAs;18450716-18450716;18450716;18450716
sameAs;Q121171-Q121171;Q121171;Q121171
sameAs;Q22097538-Q22097538;Q22097538;Q22097538
sameAs;Q121174-Q121174;Q121174;Q121174
sameAs;18450719-18450719;18450719;18450719
sameAs;16460416-16460416;16460416;16460416
sameAs;Q18558-Q18558;Q18558;Q18558
sameAs;18090606-18090606;18090606;18090606
sameAs;18930622-18930622;18930622;18930622
sameAs;19750428-19750428;19750428;19750428
sameAs;Q157103-Q157103;Q157103;Q157103
sameAs;19390314-19390314;19390314;19390314
sameAs;17630927-17630927;17630927;17630927
sameAs;14340918-14340918;14340918;14340918
sameAs;18090601-18090601;18090601;18090601
sameAs;19390312-19390312;19390312;19390312
sameAs;19860830-19860830;19860830;19860830
sameAs;19750420-19750420;19750420;19750420
sameAs;Q133151-Q133151;Q133151;Q133151
sameAs;19750422-19750422;19750422;19750422
sameAs;03920515-03920515;03920515;03920515
sameAs;Q121175-Q121175;Q121175;Q121175
sameAs;16460410-16460410;16460410;16460410
sameAs;19821222-19821222;19821222;19821222
sameAs;19821221-19821221;19821221;19821221
sameAs;Q145193-Q145193;Q145193;Q145193
sameAs;19510707-19510707;19510707;19510707
sameAs;Q145198-Q145198;Q145198;Q145198
sameAs;Q160748-Q160748;Q160748;Q160748
sameAs;19100317-19100317;19100317;19100317
sameAs;19821224-19821224;19821224;19821224
sameAs;Q43527-Q43527;Q43527;Q43527
sameAs;19510706-19510706;19510706;19510706
sameAs;19821223-19821223;19821223;19821223
sameAs;Q43522-Q43522;Q43522;Q43522
sameAs;19860826-19860826;19860826;19860826
sameAs;17870609-17870609;17870609;17870609
sameAs;19821229-19821229;19821229;19821229
sameAs;19821228-19821228;19821228;19821228
sameAs;19821227-19821227;19821227;19821227
sameAs;19380927-19380927;19380927;19380927
sameAs;Q157176-Q157176;Q157176;Q157176
sameAs;19860822-19860822;19860822;19860822
sameAs;19860821-19860821;19860821;19860821
sameAs;19100314-19100314;19100314;19100314
sameAs;Q55503-Q55503;Q55503;Q55503
sameAs;Q160756-Q160756;Q160756;Q160756
sameAs;15530101-15530101;15530101;15530101
sameAs;20041203-20041203;20041203;20041203
sameAs;19510717-19510717;19510717;19510717
sameAs;19860816-19860816;19860816;19860816
sameAs;20041206-20041206;20041206;20041206
sameAs;19860818-19860818;19860818;19860818
sameAs;Q67502-Q67502;Q67502;Q67502
sameAs;Q216060-Q216060;Q216060;Q216060
sameAs;18051008-18051008;18051008;18051008
sameAs;19860811-19860811;19860811;19860811
sameAs;14990912-14990912;14990912;14990912
sameAs;19860810-19860810;19860810;19860810
sameAs;19100303-19100303;19100303;19100303
sameAs;19510714-19510714;19510714;19510714
sameAs;Q6419-Q6419;Q6419;Q6419
sameAs;19100305-19100305;19100305;19100305
sameAs;20041210-20041210;20041210;20041210
sameAs;17831029-17831029;17831029;17831029
sameAs;19821204-19821204;19821204;19821204
sameAs;20041215-20041215;20041215;20041215
sameAs;19821202-19821202;19821202;19821202
sameAs;19860805-19860805;19860805;19860805
sameAs;20041218-20041218;20041218;20041218
sameAs;19821208-19821208;19821208;19821208
sameAs;20041219-20041219;20041219;20041219
sameAs;20041217-20041217;20041217;20041217
sameAs;19821205-19821205;19821205;19821205
sameAs;Q566219-Q566219;Q566219;Q566219
sameAs;19860807-19860807;19860807;19860807
sameAs;19860806-19860806;19860806;19860806
sameAs;15880329-15880329;15880329;15880329
sameAs;19860801-19860801;19860801;19860801
sameAs;19510725-19510725;19510725;19510725
sameAs;19510726-19510726;19510726;19510726
sameAs;19510723-19510723;19510723;19510723
sameAs;Q6427-Q6427;Q6427;Q6427
sameAs;Q31554-Q31554;Q31554;Q31554
sameAs;19510724-19510724;19510724;19510724
sameAs;19510721-19510721;19510721;19510721
sameAs;09730101-09730101;09730101;09730101
sameAs;Q255620-Q255620;Q255620;Q255620
sameAs;Q160772-Q160772;Q160772;Q160772
sameAs;19821210-19821210;19821210;19821210
sameAs;19821215-19821215;19821215;19821215
sameAs;19821214-19821214;19821214;19821214
sameAs;20041229-20041229;20041229;20041229
sameAs;19821216-19821216;19821216;19821216
sameAs;Q170107-Q170107;Q170107;Q170107
sameAs;Q170105-Q170105;Q170105;Q170105
sameAs;17870614-17870614;17870614;17870614
sameAs;20080801-20080801;20080801;20080801
sameAs;19100321-19100321;19100321;19100321
sameAs;Q554175-Q554175;Q554175;Q554175
sameAs;Q111778-Q111778;Q111778;Q111778
sameAs;Q111776-Q111776;Q111776;Q111776
sameAs;Q111775-Q111775;Q111775;Q111775
sameAs;Q111770-Q111770;Q111770;Q111770
sameAs;Q566150-Q566150;Q566150;Q566150
sameAs;Q121106-Q121106;Q121106;Q121106
sameAs;20080713-20080713;20080713;20080713
sameAs;20080711-20080711;20080711;20080711
sameAs;Q123767-Q123767;Q123767;Q123767
sameAs;Q123764-Q123764;Q123764;Q123764
sameAs;Q108121-Q108121;Q108121;Q108121
sameAs;Q123762-Q123762;Q123762;Q123762
sameAs;Q159707-Q159707;Q159707;Q159707
sameAs;Q108118-Q108118;Q108118;Q108118
sameAs;Q108119-Q108119;Q108119;Q108119
sameAs;Q111769-Q111769;Q111769;Q111769
sameAs;Q160714-Q160714;Q160714;Q160714
sameAs;Q111767-Q111767;Q111767;Q111767
sameAs;Q160716-Q160716;Q160716;Q160716
sameAs;17400528-17400528;17400528;17400528
sameAs;Q566169-Q566169;Q566169;Q566169
sameAs;18940000-18940000;18940000;18940000
sameAs;18460127-18460127;18460127;18460127
sameAs;18460128-18460128;18460128;18460128
sameAs;Q121118-Q121118;Q121118;Q121118
sameAs;16820502-16820502;16820502;16820502
sameAs;Q108115-Q108115;Q108115;Q108115
sameAs;Q123778-Q123778;Q123778;Q123778
sameAs;Q121116-Q121116;Q121116;Q121116
sameAs;Q108110-Q108110;Q108110;Q108110
sameAs;Q121110-Q121110;Q121110;Q121110
sameAs;Q123772-Q123772;Q123772;Q123772
sameAs;17400531-17400531;17400531;17400531
sameAs;18690316-18690316;18690316;18690316
sameAs;Q160728-Q160728;Q160728;Q160728
sameAs;Q111799-Q111799;Q111799;Q111799
sameAs;19380907-19380907;19380907;19380907
sameAs;Q123746-Q123746;Q123746;Q123746
sameAs;Q1786833-Q1786833;Q1786833;Q1786833
sameAs;13580816-13580816;13580816;13580816
sameAs;18460101-18460101;18460101;18460101
sameAs;20080725-20080725;20080725;20080725
sameAs;15951103-15951103;15951103;15951103
sameAs;Q172721-Q172721;Q172721;Q172721
sameAs;19380919-19380919;19380919;19380919
sameAs;Q108130-Q108130;Q108130;Q108130
sameAs;15170101-15170101;15170101;15170101
sameAs;20080723-20080723;20080723;20080723
sameAs;19380915-19380915;19380915;19380915
sameAs;19380914-19380914;19380914;19380914
sameAs;Q123758-Q123758;Q123758;Q123758
sameAs;Q160744-Q160744;Q160744;Q160744
sameAs;19380910-19380910;19380910;19380910
sameAs;Q108135-Q108135;Q108135;Q108135
sameAs;Q123750-Q123750;Q123750;Q123750
sameAs;Q121141-Q121141;Q121141;Q121141
sameAs;Q831395-Q831395;Q831395;Q831395
sameAs;19630604-19630604;19630604;19630604
sameAs;19090422-19090422;19090422;19090422
sameAs;19090421-19090421;19090421;19090421
sameAs;19630601-19630601;19630601;19630601
sameAs;15951113-15951113;15951113;15951113
sameAs;Q135784-Q135784;Q135784;Q135784
sameAs;Q4461295-Q4461295;Q4461295;Q4461295
sameAs;17390709-17390709;17390709;17390709
sameAs;19990123-19990123;19990123;19990123
sameAs;16580309-16580309;16580309;16580309
sameAs;19990121-19990121;19990121;19990121
sameAs;18220408-18220408;18220408;18220408
sameAs;19630607-19630607;19630607;19630607
sameAs;19630606-19630606;19630606;19630606
sameAs;Q121146-Q121146;Q121146;Q121146
sameAs;Q108166-Q108166;Q108166;Q108166
sameAs;Q108168-Q108168;Q108168;Q108168
sameAs;Q121152-Q121152;Q121152;Q121152
sameAs;18690308-18690308;18690308;18690308
sameAs;15520718-15520718;15520718;15520718
sameAs;Q145109-Q145109;Q145109;Q145109
sameAs;18411006-18411006;18411006;18411006
sameAs;Q145101-Q145101;Q145101;Q145101
sameAs;02630101-02630101;02630101;02630101
sameAs;Q121153-Q121153;Q121153;Q121153
sameAs;Q123780-Q123780;Q123780;Q123780
sameAs;19090405-19090405;19090405;19090405
sameAs;Q133108-Q133108;Q133108;Q133108
sameAs;19090402-19090402;19090402;19090402
sameAs;19090401-19090401;19090401;19090401
sameAs;18220426-18220426;18220426;18220426
sameAs;19990101-19990101;19990101;19990101
sameAs;19990102-19990102;19990102;19990102
sameAs;Q867320-Q867320;Q867320;Q867320
sameAs;19990104-19990104;19990104;19990104
sameAs;Q1532531-Q1532531;Q1532531;Q1532531
sameAs;16110302-16110302;16110302;16110302
sameAs;Q121127-Q121127;Q121127;Q121127
sameAs;Q123786-Q123786;Q123786;Q123786
sameAs;Q121126-Q121126;Q121126;Q121126
sameAs;Q108187-Q108187;Q108187;Q108187
sameAs;19520000-19520000;19520000;19520000
sameAs;19870305-19870305;19870305;19870305
sameAs;19990118-19990118;19990118;19990118
sameAs;Q159720-Q159720;Q159720;Q159720
sameAs;18220411-18220411;18220411;18220411
sameAs;19990113-19990113;19990113;19990113
sameAs;18220418-18220418;18220418;18220418
sameAs;Q108175-Q108175;Q108175;Q108175
sameAs;19990114-19990114;19990114;19990114
sameAs;Q108170-Q108170;Q108170;Q108170
sameAs;Q108171-Q108171;Q108171;Q108171
sameAs;19870307-19870307;19870307;19870307
sameAs;05080101-05080101;05080101;05080101
sameAs;19870306-19870306;19870306;19870306
sameAs;16110313-16110313;16110313;16110313
sameAs;19870308-19870308;19870308;19870308
sameAs;Q121137-Q121137;Q121137;Q121137
sameAs;Q123798-Q123798;Q123798;Q123798
sameAs;Q123796-Q123796;Q123796;Q123796
sameAs;Q108179-Q108179;Q108179;Q108179
sameAs;Q18640-Q18640;Q18640;Q18640
sameAs;20090122-20090122;20090122;20090122
sameAs;20090128-20090128;20090128;20090128
sameAs;19870315-19870315;19870315;19870315
sameAs;18810712-18810712;18810712;18810712
sameAs;20090129-20090129;20090129;20090129
sameAs;Q80596-Q80596;Q80596;Q80596
sameAs;Q2871902-Q2871902;Q2871902;Q2871902
sameAs;19581021-19581021;19581021;19581021
sameAs;19581023-19581023;19581023;19581023
sameAs;19270518-19270518;19270518;19270518
sameAs;19581027-19581027;19581027;19581027
sameAs;19581026-19581026;19581026;19581026
sameAs;19270513-19270513;19270513;19270513
sameAs;19870317-19870317;19870317;19870317
sameAs;19270514-19270514;19270514;19270514
sameAs;19270516-19270516;19270516;19270516
sameAs;19270511-19270511;19270511;19270511
sameAs;19270512-19270512;19270512;19270512
sameAs;19870320-19870320;19870320;19870320
sameAs;18810728-18810728;18810728;18810728
sameAs;18810727-18810727;18810727;18810727
sameAs;19870325-19870325;19870325;19870325
sameAs;18810725-18810725;18810725;18810725
sameAs;19870324-19870324;19870324;19870324
sameAs;19870327-19870327;19870327;19870327
sameAs;19870326-19870326;19870326;19870326
sameAs;Q4245563-Q4245563;Q4245563;Q4245563
sameAs;18810720-18810720;18810720;18810720
sameAs;20090131-20090131;20090131;20090131
sameAs;19581010-19581010;19581010;19581010
sameAs;18330803-18330803;18330803;18330803
sameAs;19581011-19581011;19581011;19581011
sameAs;18330808-18330808;18330808;18330808
sameAs;19581014-19581014;19581014;19581014
sameAs;19270529-19270529;19270529;19270529
sameAs;18330805-18330805;18330805;18330805
sameAs;19870329-19870329;19870329;19870329
sameAs;19400303-19400303;19400303;19400303
sameAs;19870328-19870328;19870328;19870328
sameAs;19400302-19400302;19400302;19400302
sameAs;19270527-19270527;19270527;19270527
sameAs;19270520-19270520;19270520;19270520
sameAs;19270523-19270523;19270523;19270523
sameAs;20090101-20090101;20090101;20090101
sameAs;20090103-20090103;20090103;20090103
sameAs;Q111712-Q111712;Q111712;Q111712
sameAs;19630626-19630626;19630626;19630626
sameAs;19581009-19581009;19581009;19581009
sameAs;Q67597-Q67597;Q67597;Q67597
sameAs;19630621-19630621;19630621;19630621
sameAs;18570507-18570507;18570507;18570507
sameAs;17711203-17711203;17711203;17711203
sameAs;18680919-18680919;18680919;18680919
sameAs;19630629-19630629;19630629;19630629
sameAs;19581002-19581002;19581002;19581002
sameAs;18881010-18881010;18881010;18881010
sameAs;18881018-18881018;18881018;18881018
sameAs;18810703-18810703;18810703;18810703
sameAs;20090118-20090118;20090118;20090118
sameAs;19630613-19630613;19630613;19630613
sameAs;18570511-18570511;18570511;18570511
sameAs;19090430-19090430;19090430;19090430
sameAs;19270507-19270507;19270507;19270507
sameAs;18570513-18570513;18570513;18570513
sameAs;19630617-19630617;19630617;19630617
sameAs;18881004-18881004;18881004;18881004
sameAs;19270502-19270502;19270502;19270502
sameAs;18680921-18680921;18680921;18680921
sameAs;19270503-19270503;19270503;19270503
sameAs;19270504-19270504;19270504;19270504
sameAs;Q92541-Q92541;Q92541;Q92541
sameAs;18881008-18881008;18881008;18881008
sameAs;18680926-18680926;18680926;18680926
sameAs;19270501-19270501;19270501;19270501
sameAs;19160101-19160101;19160101;19160101
sameAs;Q111735-Q111735;Q111735;Q111735
sameAs;18700307-18700307;18700307;18700307
sameAs;18700308-18700308;18700308;18700308
sameAs;18570521-18570521;18570521;18570521
sameAs;18570523-18570523;18570523;18570523
sameAs;18700303-18700303;18700303;18700303
sameAs;Q135702-Q135702;Q135702;Q135702
sameAs;Q123727-Q123727;Q123727;Q123727
sameAs;19160103-19160103;19160103;19160103
sameAs;19160107-19160107;19160107;19160107
sameAs;Q111728-Q111728;Q111728;Q111728
sameAs;18700317-18700317;18700317;18700317
sameAs;Q111724-Q111724;Q111724;Q111724
sameAs;19160112-19160112;19160112;19160112
sameAs;Q111722-Q111722;Q111722;Q111722
sameAs;Q111721-Q111721;Q111721;Q111721
sameAs;08200101-08200101;08200101;08200101
sameAs;17640211-17640211;17640211;17640211
sameAs;18881021-18881021;18881021;18881021
sameAs;19160114-19160114;19160114;19160114
sameAs;19160113-19160113;19160113;19160113
sameAs;Q206702-Q206702;Q206702;Q206702
sameAs;18881025-18881025;18881025;18881025
sameAs;19160115-19160115;19160115;19160115
sameAs;18680901-18680901;18680901;18680901
sameAs;17990518-17990518;17990518;17990518
sameAs;17750826-17750826;17750826;17750826
sameAs;19941127-19941127;19941127;19941127
sameAs;18680904-18680904;18680904;18680904
sameAs;17990517-17990517;17990517;17990517
sameAs;17990526-17990526;17990526;17990526
sameAs;19160121-19160121;19160121;19160121
sameAs;Q111757-Q111757;Q111757;Q111757
sameAs;18700325-18700325;18700325;18700325
sameAs;18700320-18700320;18700320;18700320
sameAs;Q111750-Q111750;Q111750;Q111750
sameAs;18700321-18700321;18700321;18700321
sameAs;Q123706-Q123706;Q123706;Q123706
sameAs;Q123702-Q123702;Q123702;Q123702
sameAs;19160127-19160127;19160127;19160127
sameAs;19980702-19980702;19980702;19980702
sameAs;19160131-19160131;19160131;19160131
sameAs;Q111745-Q111745;Q111745;Q111745
sameAs;Q111742-Q111742;Q111742;Q111742
sameAs;18330820-18330820;18330820;18330820
sameAs;17400502-17400502;17400502;17400502
sameAs;16100910-16100910;16100910;16100910
sameAs;Q3400314-Q3400314;Q3400314;Q3400314
sameAs;13460805-13460805;13460805;13460805
sameAs;Q123717-Q123717;Q123717;Q123717
sameAs;Q123718-Q123718;Q123718;Q123718
sameAs;Q31460-Q31460;Q31460;Q31460
sameAs;Q43444-Q43444;Q43444;Q43444
sameAs;Q67415-Q67415;Q67415;Q67415
sameAs;Q67413-Q67413;Q67413;Q67413
sameAs;Q55429-Q55429;Q55429;Q55429
sameAs;Q519966-Q519966;Q519966;Q519966
sameAs;Q55426-Q55426;Q55426;Q55426
sameAs;16220827-16220827;16220827;16220827
sameAs;Q206585-Q206585;Q206585;Q206585
sameAs;Q1387379-Q1387379;Q1387379;Q1387379
sameAs;-00640101--00640101;-00640101;-00640101
sameAs;Q67420-Q67420;Q67420;Q67420
sameAs;Q43432-Q43432;Q43432;Q43432
sameAs;Q55419-Q55419;Q55419;Q55419
sameAs;Q55413-Q55413;Q55413;Q55413
sameAs;Q55415-Q55415;Q55415;Q55415
sameAs;Q55410-Q55410;Q55410;Q55410
sameAs;Q31462-Q31462;Q31462;Q31462
sameAs;Q55450-Q55450;Q55450;Q55450
sameAs;17990325-17990325;17990325;17990325
sameAs;Q22815192-Q22815192;Q22815192;Q22815192
sameAs;Q23951788-Q23951788;Q23951788;Q23951788
sameAs;19400112-19400112;19400112;19400112
sameAs;Q8927-Q8927;Q8927;Q8927
sameAs;Q1387396-Q1387396;Q1387396;Q1387396
sameAs;19400117-19400117;19400117;19400117
sameAs;Q2329903-Q2329903;Q2329903;Q2329903
sameAs;Q55444-Q55444;Q55444;Q55444
sameAs;17231114-17231114;17231114;17231114
sameAs;Q723471-Q723471;Q723471;Q723471
sameAs;19400120-19400120;19400120;19400120
sameAs;19400124-19400124;19400124;19400124
sameAs;19400122-19400122;19400122;19400122
sameAs;19400121-19400121;19400121;19400121
sameAs;Q8937-Q8937;Q8937;Q8937
sameAs;19400127-19400127;19400127;19400127
sameAs;Q55435-Q55435;Q55435;Q55435
sameAs;16700722-16700722;16700722;16700722
sameAs;19400125-19400125;19400125;19400125
sameAs;Q3568145-Q3568145;Q3568145;Q3568145
sameAs;19400129-19400129;19400129;19400129
sameAs;Q55473-Q55473;Q55473;Q55473
sameAs;Q67455-Q67455;Q67455;Q67455
sameAs;Q67459-Q67459;Q67459;Q67459
sameAs;Q92416-Q92416;Q92416;Q92416
sameAs;Q92415-Q92415;Q92415;Q92415
sameAs;18281227-18281227;18281227;18281227
sameAs;Q43477-Q43477;Q43477;Q43477
sameAs;19400102-19400102;19400102;19400102
sameAs;19400101-19400101;19400101;19400101
sameAs;18281221-18281221;18281221;18281221
